"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"22851",189342,"O44910","WBGene00021142","clec-133","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O44910]"
"22852",173706,"O44911","WBGene00021143","clec-132","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O44911]"
"22853",173705,"O44913","WBGene00021144","clec-130","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O44913]"
"22854",189343,"O44914","WBGene00021145","clec-129","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O44914]"
"22855",189345,"A0A1N7SYR3","WBGene00021146","lgc-45","Ligand-Gated ion Channel  [Source:UniProtKB/TrEMBL;Acc:A0A1N7SYR3]"
"22856",189345,"A0A1N7SZF8","WBGene00021146","lgc-45","Ligand-Gated ion Channel  [Source:UniProtKB/TrEMBL;Acc:A0A1N7SYR3]"
"22857",189345,"A0A1N7SYW0","WBGene00021146","lgc-45","Ligand-Gated ion Channel  [Source:UniProtKB/TrEMBL;Acc:A0A1N7SYR3]"
"22858",173702,"","WBGene00021148","W10G11.19",""
"22859",189346,"Q965K5","WBGene00021149","dnc-3","DyNactin Complex component  [Source:UniProtKB/TrEMBL;Acc:Q965K5]"
"22860",189350,"","WBGene00021150","Y1B5A.1",""
"22861",NA,"","WBGene00021151","Y4C6A.1",""
"22862",177327,"A0A0K3AS42","WBGene00021152","mgl-3","Metabotropic GLutamate receptor family  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AS42]"
"22863",177327,"A0A0K3AUI1","WBGene00021152","mgl-3","Metabotropic GLutamate receptor family  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AS42]"
"22864",177327,"Q8MXU2","WBGene00021152","mgl-3","Metabotropic GLutamate receptor family  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AS42]"
"22865",177327,"A1IMB8","WBGene00021152","mgl-3","Metabotropic GLutamate receptor family  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AS42]"
"22866",177327,"A0A0K3AV56","WBGene00021152","mgl-3","Metabotropic GLutamate receptor family  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AS42]"
"22867",177327,"A0A0K3AXG3","WBGene00021152","mgl-3","Metabotropic GLutamate receptor family  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AS42]"
"22868",189354,"","WBGene00021153","Y4C6A.3",""
"22869",177328,"","WBGene00021154","Y4C6A.4",""
"22870",177315,"","WBGene00021155","Y4C6B.1",""
"22871",189355,"","WBGene00021156","Y4C6B.2",""
"22872",177313,"","WBGene00021157","Y4C6B.3",""
"22873",177312,"","WBGene00021158","Y4C6B.4",""
"22874",189356,"","WBGene00021159","Y4C6B.5",""
"22875",177314,"Q9UB00","WBGene00021160","gba-4","Putative glucosylceramidase 4  [Source:UniProtKB/Swiss-Prot;Acc:Q9UB00]"
"22876",3565268,"","WBGene00021161","Y4C6B.7",""
"22877",189359,"","WBGene00021162","Y5H2A.1",""
"22878",189360,"Q966A2","WBGene00021163","nhr-275","Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:Q966A2]"
"22879",189361,"","WBGene00021164","Y5H2B.1",""
"22880",189362,"","WBGene00021165","Y5H2B.3",""
"22881",189363,"Q9N4Q8","WBGene00021166","srbc-42","Serpentine Receptor, class BC (Class B-like)  [Source:UniProtKB/TrEMBL;Acc:Q9N4Q8]"
"22882",178697,"Q9N4Q5","WBGene00021167","cyp-32B1","CYtochrome P450 family  [Source:UniProtKB/TrEMBL;Acc:Q9N4Q5]"
"22883",189364,"Q9N4Q4","WBGene00021168","cyp-33C12","CYtochrome P450 family  [Source:UniProtKB/TrEMBL;Acc:Q9N4Q4]"
"22884",189365,"Q966A1","WBGene00021169","srt-40","Serpentine Receptor, class T  [Source:UniProtKB/TrEMBL;Acc:Q966A1]"
"22885",175247,"Q8WTM6","WBGene00021170","arx-4","Probable actin-related protein 2/3 complex subunit 2  [Source:UniProtKB/Swiss-Prot;Acc:Q8WTM6]"
"22886",173723,"","WBGene00021171","Y8A9A.2",""
"22887",189400,"","WBGene00021172","Y8A9A.3",""
"22888",189401,"","WBGene00021173","Y8A9A.4",""
"22889",189402,"Q9TYK5","WBGene00021174","fbxb-99","F-box B protein  [Source:UniProtKB/TrEMBL;Acc:Q9TYK5]"
"22890",189404,"O44886","WBGene00021175","math-46","MATH (Meprin-associated Traf homology) domain containing  [Source:UniProtKB/TrEMBL;Acc:O44886]"
"22891",189404,"H2L0L7","WBGene00021175","math-46","MATH (Meprin-associated Traf homology) domain containing  [Source:UniProtKB/TrEMBL;Acc:O44886]"
"22892",189407,"","WBGene00021176","Y9C9A.1",""
"22893",189411,"","WBGene00021177","Y9C9A.5",""
"22894",177261,"","WBGene00021178","Y9C9A.8",""
"22895",189417,"Q9N2T1","WBGene00021179","fbxa-86","F-box A protein  [Source:UniProtKB/TrEMBL;Acc:Q9N2T1]"
"22896",189418,"","WBGene00021180","Y9C9A.13",""
"22897",NA,"","WBGene00021181","srz-27",""
"22898",189420,"Q9N2S2","WBGene00021182","srz-28","Serpentine Receptor, class Z  [Source:UniProtKB/TrEMBL;Acc:Q9N2S2]"
"22899",189421,"","WBGene00021183","Y9C9A.16",""
"22900",189422,"","WBGene00021184","Y9C9A.17",""
"22901",189424,"","WBGene00021185","Y9C12A.1",""
"22902",174214,"","WBGene00021186","Y9D1A.1",""
"22903",189425,"","WBGene00021187","Y9D1A.2",""
"22904",189437,"","WBGene00021188","Y13C8A.1",""
"22905",3564884,"","WBGene00021189","Y13C8A.2",""
"22906",173741,"","WBGene00021190","Y14H12A.1",""
"22907",173736,"","WBGene00021191","Y14H12B.1",""
"22908",173735,"","WBGene00021192","Y14H12B.2",""
"22909",189440,"Q9N487","WBGene00021193","math-44","MATH (Meprin-associated Traf homology) domain containing  [Source:UniProtKB/TrEMBL;Acc:Q9N487]"
"22910",189441,"","WBGene00021194","Y16E11A.2",""
"22911",191264,"","WBGene00021194","Y16E11A.2",""
"22912",177257,"","WBGene00021195","Y17G9A.2",""
"22913",189460,"","WBGene00021196","Y17G9A.3",""
"22914",189461,"","WBGene00021197","Y17G9A.4",""
"22915",189466,"Q9N572","WBGene00021198","npp-26","Nuclear Pore complex Protein  [Source:UniProtKB/TrEMBL;Acc:Q9N572]"
"22916",177247,"","WBGene00021199","Y17G9B.2",""
"22917",189467,"Q9N574","WBGene00021200","cyp-31A3","CYtochrome P450 family  [Source:UniProtKB/TrEMBL;Acc:Q9N574]"
"22918",177245,"","WBGene00021201","Y17G9B.4","Peptidyl-prolyl cis-trans isomerase  [Source:UniProtKB/TrEMBL;Acc:Q9N579]"
"22919",177244,"","WBGene00021202","Y17G9B.5",""
"22920",189469,"U4PBN3","WBGene00021204","fbxb-77","F-box B protein  [Source:UniProtKB/TrEMBL;Acc:U4PBN3]"
"22921",189469,"D0G909","WBGene00021204","fbxb-77","F-box B protein  [Source:UniProtKB/TrEMBL;Acc:U4PBN3]"
"22922",177246,"","WBGene00021205","Y17G9B.8",""
"22923",171660,"","WBGene00021207","Y18H1A.1",""
"22924",171662,"","WBGene00021208","Y18H1A.2",""
"22925",171663,"V6CIT8","WBGene00021209","hgap-1","Heterodimeric GTPase Activating Protein subunit  [Source:UniProtKB/TrEMBL;Acc:V6CIT8]"
"22926",171663,"V6CLC2","WBGene00021209","hgap-1","Heterodimeric GTPase Activating Protein subunit  [Source:UniProtKB/TrEMBL;Acc:V6CIT8]"
"22927",171663,"V6CLD4","WBGene00021209","hgap-1","Heterodimeric GTPase Activating Protein subunit  [Source:UniProtKB/TrEMBL;Acc:V6CIT8]"
"22928",171663,"V6CJZ0","WBGene00021209","hgap-1","Heterodimeric GTPase Activating Protein subunit  [Source:UniProtKB/TrEMBL;Acc:V6CIT8]"
"22929",171663,"Q9BL92","WBGene00021209","hgap-1","Heterodimeric GTPase Activating Protein subunit  [Source:UniProtKB/TrEMBL;Acc:V6CIT8]"
"22930",171661,"","WBGene00021210","Y18H1A.4",""
"22931",171667,"","WBGene00021212","Y18H1A.8",""
"22932",171666,"","WBGene00021213","Y18H1A.9",""
"22933",171659,"Q9BL96","WBGene00021214","hasp-2","HASPin kinase related  [Source:UniProtKB/TrEMBL;Acc:Q9BL96]"
"22934",353380,"","WBGene00021215","Y18H1A.11",""
"22935",182052,"Q9UAU2","WBGene00021216","Y19D10A.1","Seven TM Receptor  [Source:UniProtKB/TrEMBL;Acc:Q9UAU2]"
"22936",189480,"Q9UAU2","WBGene00021216","Y19D10A.1","Seven TM Receptor  [Source:UniProtKB/TrEMBL;Acc:Q9UAU2]"
"22937",182054,"G5EE51","WBGene00021217","Y19D10A.2","Seven TM Receptor  [Source:UniProtKB/TrEMBL;Acc:G5EE51]"
"22938",189481,"G5EE51","WBGene00021217","Y19D10A.2","Seven TM Receptor  [Source:UniProtKB/TrEMBL;Acc:G5EE51]"
"22939",NA,"","WBGene00021218","srd-76",""
"22940",178718,"","WBGene00021219","Y19D10A.4",""
"22941",178722,"","WBGene00021219","Y19D10A.4",""
"22942",182055,"","WBGene00021220","Y19D10A.5",""
"22943",189483,"","WBGene00021220","Y19D10A.5",""
"22944",186345,"","WBGene00021221","Y19D10A.6","Metalloendopeptidase  [Source:UniProtKB/TrEMBL;Acc:Q966D9]"
"22945",189484,"","WBGene00021221","Y19D10A.6","Metalloendopeptidase  [Source:UniProtKB/TrEMBL;Acc:Q966D9]"
"22946",186352,"Q966E0","WBGene00021222","irld-53","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q966E0]"
"22947",186352,"A0A0M7REC9","WBGene00021222","irld-53","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q966E0]"
"22948",186352,"A0A0M7RDW6","WBGene00021222","irld-53","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q966E0]"
"22949",186352,"A0A0M7REQ9","WBGene00021222","irld-53","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q966E0]"
"22950",189485,"Q966E0","WBGene00021222","irld-53","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q966E0]"
"22951",189485,"A0A0M7REC9","WBGene00021222","irld-53","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q966E0]"
"22952",189485,"A0A0M7RDW6","WBGene00021222","irld-53","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q966E0]"
"22953",189485,"A0A0M7REQ9","WBGene00021222","irld-53","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q966E0]"
"22954",186353,"","WBGene00021223","Y19D10A.8",""
"22955",189486,"","WBGene00021223","Y19D10A.8",""
"22956",178716,"G5EBG4","WBGene00021224","clec-209","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:G5EBG4]"
"22957",178721,"G5EBG4","WBGene00021224","clec-209","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:G5EBG4]"
"22958",NA,"","WBGene00021225","Y19D10A.10",""
"22959",186355,"","WBGene00021226","Y19D10A.11",""
"22960",189488,"","WBGene00021226","Y19D10A.11",""
"22961",182056,"A0A0M7RE14","WBGene00021227","mct-1","MonoCarboxylate Transporter family  [Source:UniProtKB/TrEMBL;Acc:A0A0M7RE14]"
"22962",182056,"A0A0M7RFF6","WBGene00021227","mct-1","MonoCarboxylate Transporter family  [Source:UniProtKB/TrEMBL;Acc:A0A0M7RE14]"
"22963",182056,"Q9UAT3","WBGene00021227","mct-1","MonoCarboxylate Transporter family  [Source:UniProtKB/TrEMBL;Acc:A0A0M7RE14]"
"22964",189489,"A0A0M7RE14","WBGene00021227","mct-1","MonoCarboxylate Transporter family  [Source:UniProtKB/TrEMBL;Acc:A0A0M7RE14]"
"22965",189489,"A0A0M7RFF6","WBGene00021227","mct-1","MonoCarboxylate Transporter family  [Source:UniProtKB/TrEMBL;Acc:A0A0M7RE14]"
"22966",189489,"Q9UAT3","WBGene00021227","mct-1","MonoCarboxylate Transporter family  [Source:UniProtKB/TrEMBL;Acc:A0A0M7RE14]"
"22967",189490,"G5EEU9","WBGene00021228","str-265","Seven TM Receptor  [Source:UniProtKB/TrEMBL;Acc:G5EEU9]"
"22968",191987,"G5EEU9","WBGene00021228","str-265","Seven TM Receptor  [Source:UniProtKB/TrEMBL;Acc:G5EEU9]"
"22969",NA,"","WBGene00021230","Y19D10B.1",""
"22970",189494,"Q9N570","WBGene00021232","irld-15","Insulin/EGF-Receptor L Domain protein  [Source:UniProtKB/TrEMBL;Acc:Q9N570]"
"22971",NA,"","WBGene00021233","Y19D10B.4",""
"22972",NA,"","WBGene00021234","irld-16",""
"22973",189497,"","WBGene00021235","Y19D10B.6",""
"22974",178709,"G5EET8","WBGene00021236","pud-1.2","Protein Up-regulated in Daf-2(Gf)  [Source:UniProtKB/TrEMBL;Acc:G5EET8]"
"22975",178714,"G5EET8","WBGene00021236","pud-1.2","Protein Up-regulated in Daf-2(Gf)  [Source:UniProtKB/TrEMBL;Acc:G5EET8]"
"22976",259368,"Q95XA8","WBGene00021237","crtc-1","CREB-regulated transcription coactivator 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q95XA8]"
"22977",260016,"Q95XA9","WBGene00021238","gap-3","GTPase Activating Protein family  [Source:UniProtKB/TrEMBL;Acc:Q95XA9]"
"22978",260016,"X5LX81","WBGene00021238","gap-3","GTPase Activating Protein family  [Source:UniProtKB/TrEMBL;Acc:Q95XA9]"
"22979",245999,"","WBGene00021239","Y20F4.4",""
"22980",189500,"","WBGene00021241","Y22D7AL.1",""
"22981",189502,"","WBGene00021243","Y22D7AL.3",""
"22982",175317,"","WBGene00021244","Y22D7AL.4",""
"22983",189503,"","WBGene00021245","Y22D7AL.6",""
"22984",175312,"","WBGene00021246","Y22D7AL.7",""
"22985",175314,"","WBGene00021247","Y22D7AL.9",""
"22986",175315,"","WBGene00021248","Y22D7AL.10",""
"22987",189504,"","WBGene00021249","Y22D7AL.11",""
"22988",189505,"","WBGene00021250","Y22D7AL.12",""
"22989",189506,"","WBGene00021251","Y22D7AL.13",""
"22990",189507,"Q965P2","WBGene00021252","cht-4","CHiTinase  [Source:UniProtKB/TrEMBL;Acc:Q965P2]"
"22991",189508,"","WBGene00021253","Y22D7AL.15",""
"22992",175319,"","WBGene00021254","Y22D7AL.16",""
"22993",189510,"","WBGene00021256","Y22D7AR.2",""
"22994",189511,"","WBGene00021257","Y22D7AR.3",""
"22995",189513,"G5EF00","WBGene00021259","glb-30","GLoBin related; Globin  [Source:UniProtKB/TrEMBL;Acc:G5EF00]"
"22996",175320,"","WBGene00021260","Y22D7AR.6","Kinase  [Source:UniProtKB/TrEMBL;Acc:Q9BKX8]"
"22997",189514,"","WBGene00021261","Y22D7AR.7",""
"22998",189515,"Q9BKX6","WBGene00021262","fbxa-74","F-box A protein  [Source:UniProtKB/TrEMBL;Acc:Q9BKX6]"
"22999",175321,"","WBGene00021263","Y22D7AR.10",""
"23000",189517,"Q9BKX3","WBGene00021264","fbxa-13","F-box A protein  [Source:UniProtKB/TrEMBL;Acc:Q9BKX3]"
"23001",NA,"","WBGene00021265","Y22D7AR.12",""
"23002",3565517,"","WBGene00021266","Y22D7AR.14",""
"23003",189520,"","WBGene00021267","Y23B4A.1",""
"23004",189521,"Q9N563","WBGene00021268","capa-1","CAPA (Insect neuropeptide) related  [Source:UniProtKB/TrEMBL;Acc:Q9N563]"
"23005",171820,"","WBGene00021269","Y23H5A.2",""
"23006",171819,"","WBGene00021270","Y23H5A.3",""
"23007",189522,"O76615","WBGene00021271","spe-47","Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:O76615]"
"23008",189522,"A0A061AKN6","WBGene00021271","spe-47","Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:O76615]"
"23009",189524,"","WBGene00021272","Y23H5B.1",""
"23010",NA,"","WBGene00021273","Y23H5B.2",""
"23011",189526,"","WBGene00021274","Y23H5B.3",""
"23012",189527,"Q9N476","WBGene00021275","dmsr-2","DroMyoSuppressin Receptor related  [Source:UniProtKB/TrEMBL;Acc:Q9N476]"
"23013",171811,"","WBGene00021276","Y23H5B.5",""
"23014",171810,"","WBGene00021277","Y23H5B.6","RNA helicase  [Source:UniProtKB/TrEMBL;Acc:Q9N478]"
"23015",NA,"","WBGene00021278","Y23H5B.7",""
"23016",189528,"","WBGene00021279","Y23H5B.8",""
"23017",189529,"Q9N472","WBGene00021280","nspd-8","Nematode Specific Peptide family, group D  [Source:UniProtKB/TrEMBL;Acc:Q9N472]"
"23018",177206,"Q9N554","WBGene00021281","ell-1","ELL transcription elongation factor homolog  [Source:UniProtKB/TrEMBL;Acc:Q9N554]"
"23019",177206,"A0A0K3ARM3","WBGene00021281","ell-1","ELL transcription elongation factor homolog  [Source:UniProtKB/TrEMBL;Acc:Q9N554]"
"23020",177204,"Q966C5","WBGene00021282","set-21","SET (Trithorax/polycomb) domain containing  [Source:UniProtKB/TrEMBL;Acc:Q966C5]"
"23021",189530,"","WBGene00021283","Y24D9A.5",""
"23022",189531,"","WBGene00021284","Y24D9A.6",""
"23023",189532,"","WBGene00021285","Y24D9A.7",""
"23024",177202,"Q8T876","WBGene00021286","tald-1","TransALDolase-1 homolog  [Source:UniProtKB/TrEMBL;Acc:Q8T876]"
"23025",177202,"Q966C7","WBGene00021286","tald-1","TransALDolase-1 homolog  [Source:UniProtKB/TrEMBL;Acc:Q8T876]"
"23026",177197,"","WBGene00021287","Y24D9B.1",""
"23027",173658,"Q9TYL0","WBGene00021288","clec-123","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:Q9TYL0]"
"23028",189535,"","WBGene00021289","Y25C1A.2",""
"23029",189536,"Q9TYL3","WBGene00021290","clec-122","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:Q9TYL3]"
"23030",189537,"Q9TYL4","WBGene00021291","clec-121","C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:Q9TYL4]"
"23031",173656,"Q9TYL9","WBGene00021292","copb-1","Coatomer subunit beta  [Source:UniProtKB/TrEMBL;Acc:Q9TYL9]"
"23032",173653,"","WBGene00021293","Y25C1A.6",""
"23033",173654,"","WBGene00021294","Y25C1A.7",""
"23034",173655,"","WBGene00021295","Y25C1A.8","Zinc finger Ran-binding domain-containing protein 2  [Source:UniProtKB/TrEMBL;Acc:H2KYA0]"
"23035",173657,"","WBGene00021296","Y25C1A.13",""
"23036",189559,"A3KFC9","WBGene00021297","fbxc-55","F-box C protein  [Source:UniProtKB/TrEMBL;Acc:A3KFC9]"
"23037",189560,"","WBGene00021298","Y27F2A.6",""
"23038",3565506,"","WBGene00021299","Y27F2A.8",""
"23039",3565875,"","WBGene00021300","Y27F2A.9",""
"23040",189576,"","WBGene00021301","Y32G9A.2",""
"23041",189577,"","WBGene00021302","Y32G9A.3",""
"23042",189578,"","WBGene00021303","Y32G9A.5",""
"23043",178671,"A0A0K3AV89","WBGene00021304","nphp-2","NePHronoPhthisis (Human kidney disease) homolog  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AV89]"
"23044",178671,"Q9BPN3","WBGene00021304","nphp-2","NePHronoPhthisis (Human kidney disease) homolog  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AV89]"
"23045",178671,"A0A0K3ASE1","WBGene00021304","nphp-2","NePHronoPhthisis (Human kidney disease) homolog  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AV89]"
"23046",178671,"A0A0K3AY80","WBGene00021304","nphp-2","NePHronoPhthisis (Human kidney disease) homolog  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AV89]"
"23047",178671,"A0A0K3ASY8","WBGene00021304","nphp-2","NePHronoPhthisis (Human kidney disease) homolog  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AV89]"
"23048",178671,"A0A0K3AVZ6","WBGene00021304","nphp-2","NePHronoPhthisis (Human kidney disease) homolog  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AV89]"
"23049",189580,"Q9BPN5","WBGene00021305","zig-11","2 (Zwei) IG domain protein  [Source:UniProtKB/TrEMBL;Acc:Q9BPN5]"
"23050",189580,"A0A0K3AY85","WBGene00021305","zig-11","2 (Zwei) IG domain protein  [Source:UniProtKB/TrEMBL;Acc:Q9BPN5]"
"23051",178662,"","WBGene00021309","Y32G9B.1",""
"23052",189583,"","WBGene00021310","Y32H12A.1",""
"23053",175735,"","WBGene00021311","thoc-5",""
"23054",175738,"Q9N537","WBGene00021312","szy-2","Suppressor of ZYg-1  [Source:UniProtKB/TrEMBL;Acc:Q9N537]"
"23055",175739,"Q9N536","WBGene00021313","paqr-2","Progestin and AdipoQ Receptor family  [Source:UniProtKB/TrEMBL;Acc:Q9N536]"
"23056",175740,"","WBGene00021314","Y32H12A.6",""
"23057",175741,"","WBGene00021315","Y32H12A.7",""
"23058",175742,"","WBGene00021316","Y32H12A.8",""
"23059",175736,"","WBGene00021317","Y32H12A.9",""
"23060",189585,"","WBGene00021319","Y34B4A.2",""
"23061",180798,"","WBGene00021320","Y34B4A.4",""
"23062",180797,"","WBGene00021321","Y34B4A.5",""
"23063",180795,"","WBGene00021322","Y34B4A.6",""
"23064",180793,"","WBGene00021323","Y34B4A.7",""
"23065",180799,"","WBGene00021324","Y34B4A.8",""
"23066",180796,"","WBGene00021325","Y34B4A.9",""
"23067",180794,"","WBGene00021326","Y34B4A.10",""
"23068",171682,"Q9BL86","WBGene00021327","mrpl-38","Mitochondrial Ribosomal Protein, Large  [Source:UniProtKB/TrEMBL;Acc:Q9BL86]"
"23069",189587,"Q9N452","WBGene00021328","npr-23","NeuroPeptide Receptor family  [Source:UniProtKB/TrEMBL;Acc:Q9N452]"
"23070",171684,"","WBGene00021329","Y34D9A.3",""
"23071",171685,"Q9N456","WBGene00021331","glrx-10","GLutaRedoXin  [Source:UniProtKB/TrEMBL;Acc:Q9N456]"
"23072",189588,"","WBGene00021332","Y34D9A.7",""
"23073",189589,"","WBGene00021333","Y34D9A.8",""
"23074",189590,"Q9BL83","WBGene00021334","vps-4","Related to yeast Vacuolar Protein Sorting factor  [Source:UniProtKB/TrEMBL;Acc:Q9BL83]"
"23075",259362,"Q6AW11","WBGene00021335","spp-23","SaPosin-like Protein family  [Source:UniProtKB/TrEMBL;Acc:Q6AW11]"
"23076",189591,"","WBGene00021336","Y34F4.1",""
"23077",175262,"","WBGene00021337","Y34F4.2",""
"23078",189592,"","WBGene00021338","Y34F4.3",""
"23079",175263,"","WBGene00021339","Y34F4.4",""
"23080",189593,"","WBGene00021340","Y34F4.5",""
"23081",NA,"","WBGene00021342","Y35H6.3",""
"23082",189610,"A0A168H2V5","WBGene00021343","cutl-23","CUTiclin-Like  [Source:UniProtKB/TrEMBL;Acc:A0A168H2V5]"
"23083",189610,"A0A164D3B2","WBGene00021343","cutl-23","CUTiclin-Like  [Source:UniProtKB/TrEMBL;Acc:A0A168H2V5]"
"23084",175809,"","WBGene00021344","Y37B11A.2","DNA polymerase  [Source:UniProtKB/TrEMBL;Acc:A0A0K3AX87]"
"23085",189611,"","WBGene00021345","Y37B11A.3",""
"23086",171762,"","WBGene00021346","Y37E3.1",""
"23087",171763,"Q9GR61","WBGene00021347","rpb-10","DNA-directed RNA polymerases I, II, and III subunit RPABC5  [Source:UniProtKB/Swiss-Prot;Acc:Q9GR61]"
"23088",171764,"Q9BKU8","WBGene00021348","moag-4","MOdifier of protein AGgregation  [Source:UniProtKB/TrEMBL;Acc:Q9BKU8]"
"23089",171765,"X5M8W6","WBGene00021349","arl-13","ADP-ribosylation factor-like protein 13B  [Source:UniProtKB/Swiss-Prot;Acc:H2L0N8]"
"23090",171765,"X5M5S1","WBGene00021349","arl-13","ADP-ribosylation factor-like protein 13B  [Source:UniProtKB/Swiss-Prot;Acc:H2L0N8]"
"23091",171765,"H2L0N8","WBGene00021349","arl-13","ADP-ribosylation factor-like protein 13B  [Source:UniProtKB/Swiss-Prot;Acc:H2L0N8]"
"23092",171767,"","WBGene00021350","Y37E3.8",""
"23093",171769,"Q9BKU3","WBGene00021351","eif-2alpha","Eukaryotic Initiation Factor  [Source:UniProtKB/TrEMBL;Acc:Q9BKU3]"
"23094",171770,"","WBGene00021352","Y37E3.11",""
"23095",171771,"X5M5V2","WBGene00021353","iglr-3","IG(Immunoglobulin) and LRR(Leucine Rich Repeat) domains  [Source:UniProtKB/TrEMBL;Acc:X5M5V2]"
"23096",171771,"X5LX93","WBGene00021353","iglr-3","IG(Immunoglobulin) and LRR(Leucine Rich Repeat) domains  [Source:UniProtKB/TrEMBL;Acc:X5M5V2]"
"23097",171773,"Q8IA95","WBGene00021354","fpn-1.1","FerroPortiN  [Source:UniProtKB/TrEMBL;Acc:Q8IA95]"
"23098",171775,"","WBGene00021355","Y37E3.17",""
"23099",177132,"","WBGene00021357","Y37E11AL.1",""
"23100",177131,"","WBGene00021358","Y37E11AL.2",""
"23101",177130,"","WBGene00021359","Y37E11AL.3",""
"23102",NA,"","WBGene00021360","Y37E11AL.4",""
"23103",189621,"","WBGene00021362","Y37E11AL.6",""
"23104",177129,"Q965Y0","WBGene00021363","taf-6.2","TAF (TBP-associated transcription factor) family  [Source:UniProtKB/TrEMBL;Acc:Q965Y0]"
"23105",189622,"","WBGene00021364","Y37E11AL.9",""
"23106",177135,"U4PEF8","WBGene00021365","smgl-2",""
"23107",177135,"U4PRA5","WBGene00021365","smgl-2",""
"23108",177134,"","WBGene00021366","Y37E11AM.2",""
"23109",177133,"","WBGene00021367","Y37E11AM.3",""
"23110",189623,"Q965X4","WBGene00021368","best-20","Bestrophin homolog  [Source:UniProtKB/TrEMBL;Acc:Q965X4]"
"23111",177138,"Q965X6","WBGene00021369","siah-1","E3 ubiquitin-protein ligase siah-1  [Source:UniProtKB/Swiss-Prot;Acc:Q965X6]"
"23112",177136,"Q965X8","WBGene00021370","nape-2","N-Acyl Phosphatidyl Ethanolamine specific phospholipase D (NAPE-PLD) homolog  [Source:UniProtKB/TrEMBL;Acc:Q965X8]"
"23113",177136,"Q965X9","WBGene00021370","nape-2","N-Acyl Phosphatidyl Ethanolamine specific phospholipase D (NAPE-PLD) homolog  [Source:UniProtKB/TrEMBL;Acc:Q965X8]"
"23114",177136,"Q8MXT4","WBGene00021370","nape-2","N-Acyl Phosphatidyl Ethanolamine specific phospholipase D (NAPE-PLD) homolog  [Source:UniProtKB/TrEMBL;Acc:Q965X8]"
"23115",177137,"Q965X7","WBGene00021371","nape-1","N-Acyl Phosphatidyl Ethanolamine specific phospholipase D (NAPE-PLD) homolog  [Source:UniProtKB/TrEMBL;Acc:Q965X7]"
"23116",177139,"Q965X5","WBGene00021372","ugt-45","UDP-GlucuronosylTransferase  [Source:UniProtKB/TrEMBL;Acc:Q965X5]"
"23117",177139,"U4PLL6","WBGene00021372","ugt-45","UDP-GlucuronosylTransferase  [Source:UniProtKB/TrEMBL;Acc:Q965X5]"
"23118",3564985,"","WBGene00021373","Y37E11AR.7",""
"23119",177118,"","WBGene00021374","Y37E11B.1",""
"23120",189624,"","WBGene00021375","Y37E11B.2",""
"23121",177119,"U4PN06","WBGene00021376","blos-7","BLOC (Biogenesis of Lysosome-related Organelles Complex) and n  [Source:UniProtKB/TrEMBL;Acc:U4PN06]"
"23122",177119,"Q9TYN4","WBGene00021376","blos-7","BLOC (Biogenesis of Lysosome-related Organelles Complex) and n  [Source:UniProtKB/TrEMBL;Acc:U4PN06]"
"23123",177120,"","WBGene00021377","Y37E11B.5","tRNA-dihydrouridine(47) synthase [NAD(P)(+)]  [Source:UniProtKB/TrEMBL;Acc:Q9TYN2]"
"23124",189625,"","WBGene00021378","Y37E11B.6",""
