"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"10463",NA,"","ENSTRUG00000010209","lrrc23","leucine rich repeat containing 23 [Source:ZFIN;Acc:ZDB-GENE-041010-153]"
"10464",NA,"","ENSTRUG00000010210","",""
"10465",653001,"Q2Y0W4","ENSTRUG00000010211","scpp3b","Takifugu rubripes secretory calcium-binding phosphoprotein 3b (scpp3b), mRNA. [Source:RefSeq mRNA;Acc:NM_001037854]"
"10466",NA,"","ENSTRUG00000010212","smad7","SMAD family member 7 [Source:ZFIN;Acc:ZDB-GENE-030128-3]"
"10467",446090,"","ENSTRUG00000010213","",""
"10468",NA,"","ENSTRUG00000010214","",""
"10469",NA,"","ENSTRUG00000010215","",""
"10470",NA,"","ENSTRUG00000010216","rpl18a","ribosomal protein L18a [Source:ZFIN;Acc:ZDB-GENE-040426-1071]"
"10471",653004,"","ENSTRUG00000010217","scpp4","Takifugu rubripes secretory calcium-binding phosphoprotein 4 (scpp4), mRNA. [Source:RefSeq mRNA;Acc:NM_001037856]"
"10472",NA,"","ENSTRUG00000010218","si:ch211-1i11.3","si:ch211-1i11.3 [Source:ZFIN;Acc:ZDB-GENE-030131-8638]"
"10473",724073,"Q18PD9","ENSTRUG00000010219","dok7","Takifugu rubripes docking protein 7 (dok7), mRNA. [Source:RefSeq mRNA;Acc:NM_001044372]"
"10474",446045,"","ENSTRUG00000010220","mbnl2","muscleblind-like splicing regulator 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9582]"
"10475",NA,"","ENSTRUG00000010221","tmem63ba","transmembrane protein 63Ba [Source:ZFIN;Acc:ZDB-GENE-030131-4320]"
"10476",NA,"","ENSTRUG00000010222","",""
"10477",NA,"","ENSTRUG00000010223","ccr12a","chemokine (C-C motif) receptor 12a [Source:ZFIN;Acc:ZDB-GENE-060503-97]"
"10478",101078618,"","ENSTRUG00000010224","rab42a","RAB42, member RAS oncogene family a [Source:ZFIN;Acc:ZDB-GENE-040426-1983]"
"10479",101067513,"","ENSTRUG00000010225","nrarpa","NOTCH regulated ankyrin repeat protein a [Source:ZFIN;Acc:ZDB-GENE-030515-6]"
"10480",NA,"","ENSTRUG00000010226","map7d1b","MAP7 domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-080215-23]"
"10481",NA,"","ENSTRUG00000010227","sptb","spectrin, beta, erythrocytic [Source:ZFIN;Acc:ZDB-GENE-000906-1]"
"10482",101071287,"","ENSTRUG00000010228","cct6a","chaperonin containing TCP1, subunit 6A (zeta 1) [Source:ZFIN;Acc:ZDB-GENE-011018-2]"
"10483",NA,"","ENSTRUG00000010229","flj13639","flj13639 [Source:ZFIN;Acc:ZDB-GENE-030131-8104]"
"10484",NA,"","ENSTRUG00000010230","kdm2bb","lysine (K)-specific demethylase 2Bb [Source:ZFIN;Acc:ZDB-GENE-080225-13]"
"10485",101071653,"","ENSTRUG00000010231","pvalb8","parvalbumin 8 [Source:ZFIN;Acc:ZDB-GENE-030805-3]"
"10486",NA,"","ENSTRUG00000010232","chpf2","chondroitin polymerizing factor 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7797]"
"10487",101073254,"","ENSTRUG00000010233","cdk7","cyclin-dependent kinase 7 [Source:ZFIN;Acc:ZDB-GENE-010320-2]"
"10488",NA,"","ENSTRUG00000010234","faimb","Fas apoptotic inhibitory molecule b [Source:ZFIN;Acc:ZDB-GENE-040718-91]"
"10489",NA,"","ENSTRUG00000010235","zdhhc18b","zinc finger, DHHC-type containing 18b [Source:ZFIN;Acc:ZDB-GENE-030131-6315]"
"10490",NA,"","ENSTRUG00000010236","",""
"10491",NA,"","ENSTRUG00000010237","atp8b4","ATPase phospholipid transporting 8B4 [Source:ZFIN;Acc:ZDB-GENE-121116-7]"
"10492",NA,"","ENSTRUG00000010238","camsap2a","calmodulin regulated spectrin-associated protein family, member 2a [Source:ZFIN;Acc:ZDB-GENE-030131-3016]"
"10493",NA,"","ENSTRUG00000010239","nom1","nucleolar protein with MIF4G domain 1 [Source:ZFIN;Acc:ZDB-GENE-060503-321]"
"10494",NA,"","ENSTRUG00000010240","",""
"10495",653005,"Q2Y0W1","ENSTRUG00000010241","scpp5","Takifugu rubripes secretory calcium-binding phosphoprotein 5 (scpp5), mRNA. [Source:RefSeq mRNA;Acc:NM_001037857]"
"10496",NA,"","ENSTRUG00000010242","si:ch211-157b11.8","si:ch211-157b11.8 [Source:ZFIN;Acc:ZDB-GENE-131127-436]"
"10497",NA,"","ENSTRUG00000010243","fkbp10b","FK506 binding protein 10b [Source:ZFIN;Acc:ZDB-GENE-030131-3101]"
"10498",NA,"","ENSTRUG00000010244","",""
"10499",NA,"","ENSTRUG00000010245","dcaf15","DDB1 and CUL4 associated factor 15 [Source:ZFIN;Acc:ZDB-GENE-030131-2374]"
"10500",101065924,"","ENSTRUG00000010246","mrpl20","mitochondrial ribosomal protein L20 [Source:ZFIN;Acc:ZDB-GENE-030131-5299]"
"10501",NA,"","ENSTRUG00000010247","cdkn3","cyclin-dependent kinase inhibitor 3 [Source:ZFIN;Acc:ZDB-GENE-060427-2]"
"10502",NA,"","ENSTRUG00000010248","ccdc124","coiled-coil domain containing 124 [Source:ZFIN;Acc:ZDB-GENE-040426-1483]"
"10503",NA,"","ENSTRUG00000010249","prps1b","phosphoribosyl pyrophosphate synthetase 1B [Source:ZFIN;Acc:ZDB-GENE-030131-4011]"
"10504",NA,"","ENSTRUG00000010250","",""
"10505",101068831,"","ENSTRUG00000010251","FGF6 (1 of many)","fibroblast growth factor 6 [Source:HGNC Symbol;Acc:HGNC:3684]"
"10506",NA,"","ENSTRUG00000010252","mcm6","minichromosome maintenance complex component 6 [Source:ZFIN;Acc:ZDB-GENE-030909-6]"
"10507",446027,"","ENSTRUG00000010253","CHRNA9 (1 of many)","cholinergic receptor nicotinic alpha 9 subunit [Source:HGNC Symbol;Acc:HGNC:14079]"
"10508",105418119,"","ENSTRUG00000010254","penkb","proenkephalin b [Source:ZFIN;Acc:ZDB-GENE-030729-3]"
"10509",NA,"","ENSTRUG00000010255","GATA2 (1 of many)","GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]"
"10510",101078521,"","ENSTRUG00000010256","zgc:86609","zgc:86609 [Source:ZFIN;Acc:ZDB-GENE-050102-7]"
"10511",NA,"","ENSTRUG00000010257","",""
"10512",101079313,"","ENSTRUG00000010258","ndufa5","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 [Source:ZFIN;Acc:ZDB-GENE-050320-17]"
"10513",NA,"","ENSTRUG00000010259","pcyox1","prenylcysteine oxidase 1 [Source:ZFIN;Acc:ZDB-GENE-050417-98]"
"10514",NA,"","ENSTRUG00000010260","cbsb","cystathionine-beta-synthase b [Source:ZFIN;Acc:ZDB-GENE-021030-3]"
"10515",100125771,"Q1KKR0","ENSTRUG00000010261","waspipb","Takifugu rubripes WASP-interacting protein (waspipb), mRNA. [Source:RefSeq mRNA;Acc:NM_001105231]"
"10516",NA,"","ENSTRUG00000010262","",""
"10517",NA,"","ENSTRUG00000010263","IER5L (1 of many)","immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679]"
"10518",NA,"","ENSTRUG00000010264","loxl1","lysyl oxidase-like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-693]"
"10519",NA,"","ENSTRUG00000010265","cpo","carboxypeptidase O [Source:ZFIN;Acc:ZDB-GENE-070619-6]"
"10520",101075042,"","ENSTRUG00000010266","asb6","ankyrin repeat and SOCS box containing 6 [Source:ZFIN;Acc:ZDB-GENE-050522-338]"
"10521",NA,"","ENSTRUG00000010267","ARMC1 (1 of many)","armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684]"
"10522",NA,"","ENSTRUG00000010268","sntb1","syntrophin, basic 1 [Source:ZFIN;Acc:ZDB-GENE-040704-13]"
"10523",NA,"","ENSTRUG00000010269","",""
"10524",NA,"","ENSTRUG00000010270","p3h3","prolyl 3-hydroxylase 3 [Source:ZFIN;Acc:ZDB-GENE-060503-231]"
"10525",NA,"","ENSTRUG00000010271","cdh17","cadherin 17, LI cadherin (liver-intestine) [Source:ZFIN;Acc:ZDB-GENE-030910-3]"
"10526",101063415,"","ENSTRUG00000010272","impdh2","IMP (inosine 5'-monophosphate) dehydrogenase 2 [Source:ZFIN;Acc:ZDB-GENE-030114-5]"
"10527",NA,"","ENSTRUG00000010273","fam96b","family with sequence similarity 96, member B [Source:ZFIN;Acc:ZDB-GENE-040718-148]"
"10528",NA,"","ENSTRUG00000010274","si:dkey-22i16.2","si:dkey-22i16.2 [Source:ZFIN;Acc:ZDB-GENE-090312-66]"
"10529",NA,"","ENSTRUG00000010275","prex2","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2 [Source:ZFIN;Acc:ZDB-GENE-091113-37]"
"10530",101079746,"","ENSTRUG00000010276","rnf141","ring finger protein 141 [Source:ZFIN;Acc:ZDB-GENE-040625-71]"
"10531",NA,"","ENSTRUG00000010277","psmd8","proteasome 26S subunit, non-ATPase 8 [Source:ZFIN;Acc:ZDB-GENE-040625-136]"
"10532",NA,"","ENSTRUG00000010278","slc16a10 (1 of many)","solute carrier family 16 (aromatic amino acid transporter), member 10 [Source:ZFIN;Acc:ZDB-GENE-040724-214]"
"10533",NA,"","ENSTRUG00000010279","sdr16c5a","short chain dehydrogenase/reductase family 16C, member 5a [Source:ZFIN;Acc:ZDB-GENE-040426-2049]"
"10534",NA,"","ENSTRUG00000010280","SLC28A3","solute carrier family 28 member 3 [Source:HGNC Symbol;Acc:HGNC:16484]"
"10535",NA,"","ENSTRUG00000010281","",""
"10536",NA,"","ENSTRUG00000010282","chd1","chromodomain helicase DNA binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7120]"
"10537",101079361,"","ENSTRUG00000010283","aimp2","aminoacyl tRNA synthetase complex-interacting multifunctional protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2652]"
"10538",NA,"","ENSTRUG00000010284","",""
"10539",101069169,"","ENSTRUG00000010285","tubgcp5","tubulin, gamma complex associated protein 5 [Source:ZFIN;Acc:ZDB-GENE-050522-344]"
"10540",NA,"","ENSTRUG00000010286","lmbr1","limb development membrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-090128-4]"
"10541",NA,"","ENSTRUG00000010287","zbtb7c","zinc finger and BTB domain containing 7C [Source:ZFIN;Acc:ZDB-GENE-130530-975]"
"10542",NA,"","ENSTRUG00000010288","",""
"10543",NA,"","ENSTRUG00000010289","sccpdha","saccharopine dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040718-51]"
"10544",101062845,"","ENSTRUG00000010290","eif4h","eukaryotic translation initiation factor 4h [Source:ZFIN;Acc:ZDB-GENE-010328-19]"
"10545",101065425,"","ENSTRUG00000010291","",""
"10546",NA,"","ENSTRUG00000010292","grhl3","grainyhead-like transcription factor 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9854]"
"10547",NA,"","ENSTRUG00000010293","kcnn1b","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1b [Source:ZFIN;Acc:ZDB-GENE-060503-397]"
"10548",101064128,"","ENSTRUG00000010294","map1lc3c","microtubule-associated protein 1 light chain 3 gamma [Source:ZFIN;Acc:ZDB-GENE-040426-1080]"
"10549",NA,"","ENSTRUG00000010295","ARMC6","armadillo repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:25049]"
"10550",101077968,"","ENSTRUG00000010296","acbd6","acyl-CoA binding domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-030131-2810]"
"10551",101073635,"","ENSTRUG00000010297","mob1a","MOB kinase activator 1A [Source:ZFIN;Acc:ZDB-GENE-030131-6506]"
"10552",NA,"","ENSTRUG00000010298","",""
"10553",NA,"","ENSTRUG00000010299","",""
"10554",NA,"","ENSTRUG00000010300","",""
"10555",NA,"","ENSTRUG00000010301","GNG13","G protein subunit gamma 13 [Source:HGNC Symbol;Acc:HGNC:14131]"
"10556",NA,"","ENSTRUG00000010302","",""
"10557",NA,"","ENSTRUG00000010303","",""
"10558",NA,"","ENSTRUG00000010304","minpp1a","multiple inositol-polyphosphate phosphatase 1a [Source:ZFIN;Acc:ZDB-GENE-060929-1194]"
"10559",101071308,"","ENSTRUG00000010305","",""
"10560",NA,"","ENSTRUG00000010306","",""
"10561",NA,"","ENSTRUG00000010307","mad2l1","MAD2 mitotic arrest deficient-like 1 (yeast) [Source:ZFIN;Acc:ZDB-GENE-030515-3]"
"10562",101062096,"","ENSTRUG00000010308","abcf2b","ATP-binding cassette, sub-family F (GCN20), member 2b [Source:ZFIN;Acc:ZDB-GENE-050506-58]"
"10563",NA,"","ENSTRUG00000010309","",""
"10564",NA,"","ENSTRUG00000010310","igsf11","immunoglobulin superfamily member 11 [Source:ZFIN;Acc:ZDB-GENE-080303-21]"
"10565",NA,"","ENSTRUG00000010311","",""
"10566",NA,"","ENSTRUG00000010312","dtx2","deltex 2, E3 ubiquitin ligase [Source:ZFIN;Acc:ZDB-GENE-081022-150]"
"10567",NA,"","ENSTRUG00000010313","mast3a","microtubule associated serine/threonine kinase 3a [Source:ZFIN;Acc:ZDB-GENE-040914-35]"
"10568",NA,"","ENSTRUG00000010314","",""
"10569",101066114,"","ENSTRUG00000010315","mrpl39","mitochondrial ribosomal protein L39 [Source:ZFIN;Acc:ZDB-GENE-030131-6520]"
"10570",101068287,"","ENSTRUG00000010316","",""
"10571",101068056,"","ENSTRUG00000010316","",""
"10572",101067828,"","ENSTRUG00000010316","",""
"10573",NA,"","ENSTRUG00000010317","abtb2b","ankyrin repeat and BTB (POZ) domain containing 2b [Source:ZFIN;Acc:ZDB-GENE-100422-14]"
"10574",NA,"","ENSTRUG00000010318","",""
"10575",NA,"","ENSTRUG00000010319","erbb3b","erb-b2 receptor tyrosine kinase 3b [Source:ZFIN;Acc:ZDB-GENE-050107-1]"
"10576",NA,"","ENSTRUG00000010320","",""
"10577",NA,"","ENSTRUG00000010321","march7","membrane-associated ring finger (C3HC4) 7 [Source:ZFIN;Acc:ZDB-GENE-080204-121]"
"10578",NA,"","ENSTRUG00000010322","bnc2","basonuclin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5784]"
"10579",NA,"","ENSTRUG00000010323","atp1b4","ATPase Na+/K+ transporting subunit beta 4 [Source:ZFIN;Acc:ZDB-GENE-070412-1]"
"10580",101078061,"","ENSTRUG00000010324","kctd2","potassium channel tetramerization domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-060825-85]"
"10581",NA,"","ENSTRUG00000010325","pcnxl4","pecanex-like 4 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-070209-185]"
"10582",NA,"","ENSTRUG00000010326","",""
"10583",NA,"","ENSTRUG00000010327","eefsec","eukaryotic elongation factor, selenocysteine-tRNA-specific [Source:ZFIN;Acc:ZDB-GENE-051120-72]"
"10584",NA,"","ENSTRUG00000010328","setbp1","SET binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-060526-72]"
"10585",101061062,"","ENSTRUG00000010329","",""
"10586",NA,"","ENSTRUG00000010330","fam46bb","family with sequence similarity 46, member Bb [Source:ZFIN;Acc:ZDB-GENE-060503-431]"
"10587",NA,"","ENSTRUG00000010331","chchd4a","coiled-coil-helix-coiled-coil-helix domain containing 4a [Source:ZFIN;Acc:ZDB-GENE-040801-46]"
"10588",446097,"Q805C3","ENSTRUG00000010332","tpm4-2","Takifugu rubripes tropomyosin4-2 (tpm4-2), mRNA. [Source:RefSeq mRNA;Acc:NM_001032703]"
"10589",NA,"","ENSTRUG00000010333","wdfy1","WD repeat and FYVE domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041024-4]"
"10590",NA,"","ENSTRUG00000010334","pde4a","phosphodiesterase 4A, cAMP-specific [Source:ZFIN;Acc:ZDB-GENE-131125-7]"
"10591",101066445,"","ENSTRUG00000010335","C16orf45","chromosome 16 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:19213]"
"10592",NA,"","ENSTRUG00000010336","thrap3b","thyroid hormone receptor associated protein 3b [Source:ZFIN;Acc:ZDB-GENE-040516-9]"
"10593",NA,"","ENSTRUG00000010337","unc50","unc-50 homolog (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-040426-907]"
"10594",101074844,"","ENSTRUG00000010338","cnih1","cornichon family AMPA receptor auxiliary protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1944]"
"10595",NA,"","ENSTRUG00000010339","uhrf1","ubiquitin-like with PHD and ring finger domains 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2039]"
"10596",NA,"","ENSTRUG00000010340","rgs5b","regulator of G protein signaling 5b [Source:ZFIN;Acc:ZDB-GENE-050417-359]"
"10597",101072230,"","ENSTRUG00000010341","lrrc57","leucine rich repeat containing 57 [Source:ZFIN;Acc:ZDB-GENE-040718-372]"
"10598",NA,"","ENSTRUG00000010342","",""
"10599",NA,"","ENSTRUG00000010343","GPR151","G protein-coupled receptor 151 [Source:HGNC Symbol;Acc:HGNC:23624]"
"10600",NA,"","ENSTRUG00000010344","",""
"10601",NA,"","ENSTRUG00000010345","col2a1b","collagen, type II, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-050302-9]"
"10602",NA,"","ENSTRUG00000010346","scube3","signal peptide, CUB domain, EGF-like 3 [Source:ZFIN;Acc:ZDB-GENE-060717-1]"
"10603",NA,"","ENSTRUG00000010347","",""
"10604",101077467,"","ENSTRUG00000010348","dtnbb","dystrobrevin, beta b [Source:ZFIN;Acc:ZDB-GENE-070117-3]"
"10605",NA,"","ENSTRUG00000010349","ABAT","4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]"
"10606",101064767,"","ENSTRUG00000010350","",""
"10607",NA,"","ENSTRUG00000010351","",""
"10608",NA,"","ENSTRUG00000010352","slc25a42","solute carrier family 25, member 42 [Source:ZFIN;Acc:ZDB-GENE-060825-313]"
"10609",NA,"","ENSTRUG00000010353","",""
"10610",101071648,"","ENSTRUG00000010354","",""
"10611",NA,"","ENSTRUG00000010355","tmem41aa","transmembrane protein 41aa [Source:ZFIN;Acc:ZDB-GENE-050522-53]"
"10612",NA,"","ENSTRUG00000010356","frmpd3","FERM and PDZ domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-100316-9]"
"10613",NA,"","ENSTRUG00000010357","evlb","Enah/Vasp-like b [Source:ZFIN;Acc:ZDB-GENE-040426-1804]"
"10614",101067456,"","ENSTRUG00000010358","fam136a","family with sequence similarity 136, member A [Source:ZFIN;Acc:ZDB-GENE-040426-2729]"
"10615",NA,"","ENSTRUG00000010359","",""
"10616",NA,"","ENSTRUG00000010360","",""
"10617",NA,"","ENSTRUG00000010361","tp53bp2b","tumor protein p53 binding protein, 2b [Source:ZFIN;Acc:ZDB-GENE-050208-453]"
"10618",NA,"","ENSTRUG00000010362","borcs5","BLOC-1 related complex subunit 5 [Source:ZFIN;Acc:ZDB-GENE-041010-83]"
"10619",NA,"","ENSTRUG00000010363","si:dkeyp-14d3.1","si:dkeyp-14d3.1 [Source:ZFIN;Acc:ZDB-GENE-081104-459]"
"10620",NA,"","ENSTRUG00000010364","ppp2r2ba","protein phosphatase 2, regulatory subunit B, beta a [Source:ZFIN;Acc:ZDB-GENE-101026-5]"
"10621",NA,"","ENSTRUG00000010365","pak1ip1","PAK1 interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8414]"
"10622",NA,"","ENSTRUG00000010366","INHBB (1 of many)","inhibin beta B subunit [Source:HGNC Symbol;Acc:HGNC:6067]"
"10623",NA,"","ENSTRUG00000010367","jam2a","junctional adhesion molecule 2a [Source:ZFIN;Acc:ZDB-GENE-031204-3]"
"10624",NA,"","ENSTRUG00000010368","zgc:92107","zgc:92107 [Source:ZFIN;Acc:ZDB-GENE-041114-4]"
"10625",NA,"","ENSTRUG00000010369","dhx40","DEAH (Asp-Glu-Ala-His) box polypeptide 40 [Source:ZFIN;Acc:ZDB-GENE-080507-1]"
"10626",NA,"","ENSTRUG00000010370","",""
"10627",NA,"","ENSTRUG00000010371","",""
"10628",101079586,"","ENSTRUG00000010372","zgc:161969","zgc:161969 [Source:ZFIN;Acc:ZDB-GENE-030131-2597]"
"10629",NA,"","ENSTRUG00000010373","si:dkey-105e17.1","si:dkey-105e17.1 [Source:ZFIN;Acc:ZDB-GENE-030131-8029]"
"10630",NA,"","ENSTRUG00000010374","si:dkey-202e22.2","si:dkey-202e22.2 [Source:ZFIN;Acc:ZDB-GENE-141215-27]"
"10631",NA,"","ENSTRUG00000010375","",""
"10632",NA,"","ENSTRUG00000010376","OPRD1","opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]"
"10633",NA,"","ENSTRUG00000010377","zgc:123238","zgc:123238 [Source:ZFIN;Acc:ZDB-GENE-051023-3]"
"10634",NA,"Q6E5U2","ENSTRUG00000010378","si:dkey-221l4.11","si:dkey-221l4.11 [Source:ZFIN;Acc:ZDB-GENE-131127-551]"
"10635",101073358,"","ENSTRUG00000010379","hs3st3b1a","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1a [Source:ZFIN;Acc:ZDB-GENE-070202-4]"
"10636",NA,"","ENSTRUG00000010380","",""
"10637",NA,"","ENSTRUG00000010381","MFAP2","microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]"
"10638",NA,"","ENSTRUG00000010382","cnksr1","connector enhancer of kinase suppressor of Ras 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1802]"
"10639",NA,"","ENSTRUG00000010383","ehhadh","enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-040426-2581]"
"10640",NA,"","ENSTRUG00000010384","",""
"10641",NA,"","ENSTRUG00000010385","dhrs7","dehydrogenase/reductase (SDR family) member 7 [Source:ZFIN;Acc:ZDB-GENE-060825-21]"
"10642",NA,"","ENSTRUG00000010386","wisp2","WNT1 inducible signaling pathway protein 2 [Source:ZFIN;Acc:ZDB-GENE-060223-1]"
"10643",548629,"","ENSTRUG00000010387","slc14a2","Takifugu rubripes solute carrier family 14 (urea transporter), member 2 (slc14a2), mRNA. [Source:RefSeq mRNA;Acc:NM_001032724]"
"10644",NA,"","ENSTRUG00000010388","ssna1 (1 of many)","Sjogren syndrome nuclear autoantigen 1 [Source:ZFIN;Acc:ZDB-GENE-081104-255]"
"10645",NA,"","ENSTRUG00000010389","SHC3","SHC adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:18181]"
"10646",NA,"","ENSTRUG00000010390","CROCC","ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]"
"10647",NA,"","ENSTRUG00000010391","",""
"10648",101078544,"","ENSTRUG00000010392","adamts18","ADAM metallopeptidase with thrombospondin type 1 motif, 18 [Source:ZFIN;Acc:ZDB-GENE-070815-1]"
"10649",NA,"","ENSTRUG00000010393","",""
"10650",NA,"","ENSTRUG00000010394","spred3","sprouty-related, EVH1 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-061207-31]"
"10651",NA,"","ENSTRUG00000010395","khsrp","KH-type splicing regulatory protein [Source:ZFIN;Acc:ZDB-GENE-030131-4357]"
"10652",NA,"","ENSTRUG00000010396","arsj","arylsulfatase family, member J [Source:ZFIN;Acc:ZDB-GENE-111215-1]"
"10653",101071799,"","ENSTRUG00000010397","gmcl1","germ cell-less, spermatogenesis associated 1 [Source:ZFIN;Acc:ZDB-GENE-030131-865]"
"10654",101078705,"","ENSTRUG00000010398","",""
"10655",NA,"","ENSTRUG00000010399","ubr5","ubiquitin protein ligase E3 component n-recognin 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6559]"
"10656",101063307,"","ENSTRUG00000010400","hyi","hydroxypyruvate isomerase [Source:ZFIN;Acc:ZDB-GENE-040426-1273]"
"10657",NA,"","ENSTRUG00000010401","MARF1","meiosis regulator and mRNA stability factor 1 [Source:HGNC Symbol;Acc:HGNC:29562]"
"10658",NA,"","ENSTRUG00000010402","rtkn2a","rhotekin 2a [Source:ZFIN;Acc:ZDB-GENE-041010-225]"
"10659",NA,"","ENSTRUG00000010403","",""
"10660",NA,"","ENSTRUG00000010404","NSUN7 (1 of many)","NOP2/Sun RNA methyltransferase family member 7 [Source:HGNC Symbol;Acc:HGNC:25857]"
"10661",NA,"","ENSTRUG00000010405","rhoac","ras homolog gene family, member Ac [Source:ZFIN;Acc:ZDB-GENE-040426-2665]"
"10662",NA,"","ENSTRUG00000010406","",""
"10663",NA,"","ENSTRUG00000010407","ufc1","ubiquitin-fold modifier conjugating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040801-268]"
"10664",101073440,"","ENSTRUG00000010408","praf2","PRA1 domain family, member 2 [Source:ZFIN;Acc:ZDB-GENE-050417-190]"
"10665",101072104,"","ENSTRUG00000010409","",""
"10666",NA,"","ENSTRUG00000010410","hrh2a","histamine receptor H2a [Source:ZFIN;Acc:ZDB-GENE-070531-4]"
"10667",NA,"","ENSTRUG00000010411","tfb2m","transcription factor B2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-070521-3]"
"10668",NA,"","ENSTRUG00000010412","si:ch211-114m9.1","si:ch211-114m9.1 [Source:ZFIN;Acc:ZDB-GENE-120215-49]"
"10669",NA,"","ENSTRUG00000010413","ndrg1a","N-myc downstream regulated 1a [Source:ZFIN;Acc:ZDB-GENE-030826-34]"
"10670",NA,"","ENSTRUG00000010414","",""
"10671",101063591,"","ENSTRUG00000010415","",""
"10672",101062294,"","ENSTRUG00000010415","",""
"10673",NA,"","ENSTRUG00000010416","",""
"10674",NA,"","ENSTRUG00000010417","map3k3","mitogen-activated protein kinase kinase kinase 3 [Source:ZFIN;Acc:ZDB-GENE-070910-1]"
"10675",NA,"","ENSTRUG00000010418","plekha5","pleckstrin homology domain containing, family A member 5 [Source:ZFIN;Acc:ZDB-GENE-041210-25]"
"10676",NA,"","ENSTRUG00000010419","optn","optineurin [Source:ZFIN;Acc:ZDB-GENE-030131-8103]"
"10677",446076,"","ENSTRUG00000010420","smc1b","Takifugu rubripes SMC1 beta protein (smc1b), mRNA. [Source:RefSeq mRNA;Acc:NM_001032695]"
"10678",101077317,"","ENSTRUG00000010421","",""
"10679",101065170,"","ENSTRUG00000010422","arcn1b","archain 1b [Source:ZFIN;Acc:ZDB-GENE-040121-7]"
"10680",101079437,"","ENSTRUG00000010423","fktn","fukutin [Source:ZFIN;Acc:ZDB-GENE-070410-96]"
"10681",NA,"","ENSTRUG00000010424","ssna1 (1 of many)","Sjogren syndrome nuclear autoantigen 1 [Source:ZFIN;Acc:ZDB-GENE-081104-255]"
"10682",NA,"","ENSTRUG00000010425","gmfb","glia maturation factor, beta [Source:ZFIN;Acc:ZDB-GENE-040426-2114]"
"10683",101078191,"","ENSTRUG00000010426","xpr1a","xenotropic and polytropic retrovirus receptor 1a [Source:ZFIN;Acc:ZDB-GENE-060503-362]"
"10684",NA,"","ENSTRUG00000010427","si:ch73-290k24.6","si:ch73-290k24.6 [Source:ZFIN;Acc:ZDB-GENE-110411-49]"
"10685",NA,"","ENSTRUG00000010428","col4a6","collagen, type IV, alpha 6 [Source:ZFIN;Acc:ZDB-GENE-101001-2]"
"10686",NA,"","ENSTRUG00000010429","klf5a","Kruppel-like factor 5a [Source:ZFIN;Acc:ZDB-GENE-090312-167]"
"10687",NA,"","ENSTRUG00000010430","",""
"10688",NA,"","ENSTRUG00000010431","si:ch211-153j24.3","si:ch211-153j24.3 [Source:ZFIN;Acc:ZDB-GENE-041014-38]"
"10689",NA,"","ENSTRUG00000010432","",""
"10690",NA,"","ENSTRUG00000010433","",""
"10691",101080197,"","ENSTRUG00000010434","",""
