"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"18492",470844,"K7C054","ENSPTRG00000015094","TMF1","TATA element modulatory factor 1 [Source:VGNC Symbol;Acc:VGNC:12213]"
"18493",470844,"H2RDU3","ENSPTRG00000015094","TMF1","TATA element modulatory factor 1 [Source:VGNC Symbol;Acc:VGNC:12213]"
"18494",NA,"","ENSPTRG00000044471","",""
"18495",739047,"","ENSPTRG00000004289","PLET1","placenta expressed transcript 1 [Source:VGNC Symbol;Acc:VGNC:1046]"
"18496",457573,"K7AK02","ENSPTRG00000001766","NCF2","neutrophil cytosolic factor 2 [Source:VGNC Symbol;Acc:VGNC:1343]"
"18497",NA,"","ENSPTRG00000049102","",""
"18498",471650,"","ENSPTRG00000017316","SLC35A4","solute carrier family 35 member A4 [Source:VGNC Symbol;Acc:VGNC:8643]"
"18499",471481,"H2QR82","ENSPTRG00000017072","ARRDC3","arrestin domain containing 3 [Source:VGNC Symbol;Acc:VGNC:3906]"
"18500",100615483,"","ENSPTRG00000044114","NOL4L","nucleolar protein 4 like [Source:HGNC Symbol;Acc:HGNC:16106]"
"18501",738663,"","ENSPTRG00000050363","",""
"18502",462107,"H2R3B4","ENSPTRG00000017301","TMEM173","transmembrane protein 173 [Source:VGNC Symbol;Acc:VGNC:4202]"
"18503",462170,"","ENSPTRG00000017377","PPP2R2B","protein phosphatase 2 regulatory subunit Bbeta [Source:VGNC Symbol;Acc:VGNC:4134]"
"18504",465950,"H2RFF5","ENSPTRG00000044160","FUNDC2","FUN14 domain-containing protein 2  [Source:RefSeq peptide;Acc:NP_001238840]"
"18505",466775,"","ENSPTRG00000050494","ZC3H12C","zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]"
"18506",469983,"","ENSPTRG00000013668","ANKRD60","ankyrin repeat domain 60 [Source:VGNC Symbol;Acc:VGNC:6038]"
"18507",744869,"H2QNQ9","ENSPTRG00000015621","EIF5A2","eukaryotic translation initiation factor 5A2 [Source:VGNC Symbol;Acc:VGNC:1805]"
"18508",464076,"K7C8Z2","ENSPTRG00000020108","SCARA3","scavenger receptor class A member 3 [Source:VGNC Symbol;Acc:VGNC:6573]"
"18509",454062,"K7BT43","ENSPTRG00000052011","STX4","syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]"
"18510",NA,"","ENSPTRG00000042869","",""
"18511",452516,"H2Q7D2","ENSPTRG00000005750","SLC7A1","solute carrier family 7 member 1 [Source:VGNC Symbol;Acc:VGNC:13145]"
"18512",461902,"H2QQT4","ENSPTRG00000016823","CARD6","caspase recruitment domain family member 6 [Source:VGNC Symbol;Acc:VGNC:3928]"
"18513",458253,"","ENSPTRG00000013500","PLCG1","phospholipase C gamma 1 [Source:VGNC Symbol;Acc:VGNC:6244]"
"18514",463105,"","ENSPTRG00000018752","TAGAP","T cell activation RhoGTPase activating protein [Source:VGNC Symbol;Acc:VGNC:3722]"
"18515",458876,"K6ZRV1","ENSPTRG00000014452","TCF20","transcription factor 20 [Source:VGNC Symbol;Acc:VGNC:12931]"
"18516",458876,"K7BJF8","ENSPTRG00000014452","TCF20","transcription factor 20 [Source:VGNC Symbol;Acc:VGNC:12931]"
"18517",743736,"H2QIM2","ENSPTRG00000012400","C2orf76","chromosome 2 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:27017]"
"18518",464929,"","ENSPTRG00000020959","ANKRD18A","ankyrin repeat domain 18A [Source:VGNC Symbol;Acc:VGNC:4612]"
"18519",466792,"","ENSPTRG00000004314","APOA4","apolipoprotein A4 [Source:VGNC Symbol;Acc:VGNC:10229]"
"18520",455415,"","ENSPTRG00000010019","MYO5B","myosin VB [Source:VGNC Symbol;Acc:VGNC:13270]"
"18521",460968,"H2QP18","ENSPTRG00000015793","DLG1","discs large MAGUK scaffold protein 1 [Source:VGNC Symbol;Acc:VGNC:11381]"
"18522",460968,"K7C1N7","ENSPTRG00000015793","DLG1","discs large MAGUK scaffold protein 1 [Source:VGNC Symbol;Acc:VGNC:11381]"
"18523",468066,"","ENSPTRG00000041055","ZNF469","zinc finger protein 469 [Source:VGNC Symbol;Acc:VGNC:13817]"
"18524",748259,"","ENSPTRG00000014213","C22H22orf31","chromosome 22 C22orf31 homolog [Source:VGNC Symbol;Acc:VGNC:5234]"
"18525",461039,"","ENSPTRG00000015806","PIGG","phosphatidylinositol glycan anchor biosynthesis class G [Source:VGNC Symbol;Acc:VGNC:2066]"
"18526",740761,"","ENSPTRG00000004310","CADM1","cell adhesion molecule 1 [Source:VGNC Symbol;Acc:VGNC:11273]"
"18527",468746,"","ENSPTRG00000010574","RFX1","regulatory factor X1 [Source:VGNC Symbol;Acc:VGNC:6650]"
"18528",NA,"","ENSPTRG00000044937","",""
"18529",NA,"","ENSPTRG00000045699","",""
"18530",457757,"","ENSPTRG00000052232","MIA3","MIA family member 3, ER export factor [Source:HGNC Symbol;Acc:HGNC:24008]"
"18531",461390,"H2QPX2","ENSPTRG00000016300","TSPAN5","tetraspanin 5 [Source:VGNC Symbol;Acc:VGNC:12872]"
"18532",461197,"H2QPE2","ENSPTRG00000016022","GUF1","GUF1 homolog, GTPase [Source:VGNC Symbol;Acc:VGNC:2075]"
"18533",463547,"","ENSPTRG00000019417","PON1","paraoxonase 1 [Source:VGNC Symbol;Acc:VGNC:14065]"
"18534",466733,"H2Q4I7","ENSPTRG00000052201","TMEM135","transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]"
"18535",466733,"K7CVH8","ENSPTRG00000052201","TMEM135","transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]"
"18536",NA,"","ENSPTRG00000046545","",""
"18537",460034,"H2QJN4","ENSPTRG00000013062","HJURP","Holliday junction recognition protein [Source:VGNC Symbol;Acc:VGNC:1960]"
"18538",744549,"H2QHR8","ENSPTRG00000011839","QPCT","glutaminyl-peptide cyclotransferase [Source:VGNC Symbol;Acc:VGNC:377]"
"18539",450892,"K7C9B6","ENSPTRG00000050762","ECD","ecdysoneless cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:17029]"
"18540",747139,"","ENSPTRG00000052135","",""
"18541",NA,"","ENSPTRG00000050127","",""
"18542",744657,"","ENSPTRG00000040212","",""
"18543",NA,"","ENSPTRG00000029940","",""
"18544",462424,"H2QSA1","ENSPTRG00000017710","SLC35B3","solute carrier family 35 member B3 [Source:VGNC Symbol;Acc:VGNC:7927]"
"18545",463559,"H2R0D5","ENSPTRG00000019438","BAIAP2L1","BAI1 associated protein 2 like 1 [Source:VGNC Symbol;Acc:VGNC:7349]"
"18546",461027,"H2QMU3","ENSPTRG00000030221","PDE12","phosphodiesterase 12 [Source:VGNC Symbol;Acc:VGNC:7094]"
"18547",NA,"","ENSPTRG00000043662","",""
"18548",NA,"","ENSPTRG00000049273","",""
"18549",NA,"","ENSPTRG00000049010","",""
"18550",461004,"K7BYA1","ENSPTRG00000047528","ZNF445","zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018]"
"18551",NA,"","ENSPTRG00000049392","",""
"18552",453154,"","ENSPTRG00000006713","CYP46A1","cytochrome P450 family 46 subfamily A member 1 [Source:VGNC Symbol;Acc:VGNC:7521]"
"18553",466670,"H2Q459","ENSPTRG00000003914","KLC2","kinesin light chain 2 [Source:VGNC Symbol;Acc:VGNC:1083]"
"18554",745401,"","ENSPTRG00000005262","LIN7A","lin-7 homolog A, crumbs cell polarity complex component [Source:VGNC Symbol;Acc:VGNC:13203]"
"18555",739449,"","ENSPTRG00000012576","TBR1","T-box, brain 1 [Source:VGNC Symbol;Acc:VGNC:2878]"
"18556",743002,"","ENSPTRG00000004742","PLCZ1","phospholipase C zeta 1 [Source:VGNC Symbol;Acc:VGNC:5536]"
"18557",NA,"","ENSPTRG00000051512","",""
"18558",NA,"","ENSPTRG00000006231","",""
"18559",467639,"","ENSPTRG00000006865","CHRNA7","cholinergic receptor nicotinic alpha 7 subunit [Source:HGNC Symbol;Acc:HGNC:1960]"
"18560",NA,"","ENSPTRG00000012978","SCG2","secretogranin II [Source:VGNC Symbol;Acc:VGNC:2808]"
"18561",100609098,"","ENSPTRG00000013764","SAMD10","sterile alpha motif domain containing 10 [Source:VGNC Symbol;Acc:VGNC:9970]"
"18562",747890,"","ENSPTRG00000015074","SNTN","sentan, cilia apical structure protein [Source:VGNC Symbol;Acc:VGNC:9699]"
"18563",456661,"","ENSPTRG00000000384","LIN28A","lin-28 homolog A [Source:VGNC Symbol;Acc:VGNC:11510]"
"18564",451188,"K7CHU5","ENSPTRG00000003653","SSRP1","structure specific recognition protein 1 [Source:VGNC Symbol;Acc:VGNC:995]"
"18565",470438,"H2QID0","ENSPTRG00000012232","NCAPH","non-SMC condensin I complex subunit H [Source:VGNC Symbol;Acc:VGNC:2926]"
"18566",452866,"","ENSPTRG00000039290","SFTA3","surfactant associated 3 [Source:VGNC Symbol;Acc:VGNC:12531]"
"18567",453185,"H2Q8Y8","ENSPTRG00000006756","CKB","creatine kinase B [Source:VGNC Symbol;Acc:VGNC:9046]"
"18568",469681,"","ENSPTRG00000001994","SLC30A10","solute carrier family 30 member 10 [Source:VGNC Symbol;Acc:VGNC:6125]"
"18569",473087,"","ENSPTRG00000043184","FCN2","ficolin 2 [Source:HGNC Symbol;Acc:HGNC:3624]"
"18570",470482,"H2QIJ9","ENSPTRG00000012363","ZC3H6","zinc finger CCCH-type containing 6 [Source:VGNC Symbol;Acc:VGNC:424]"
"18571",NA,"","ENSPTRG00000047778","",""
"18572",463000,"","ENSPTRG00000023128","ENPP3","ectonucleotide pyrophosphatase/phosphodiesterase 3 [Source:VGNC Symbol;Acc:VGNC:2778]"
"18573",NA,"","ENSPTRG00000043911","",""
"18574",472162,"H2QTX0","ENSPTRG00000018712","ZBTB2","zinc finger and BTB domain containing 2 [Source:VGNC Symbol;Acc:VGNC:7940]"
"18575",745896,"","ENSPTRG00000009116","RAPGEFL1","Rap guanine nucleotide exchange factor like 1 [Source:VGNC Symbol;Acc:VGNC:9555]"
"18576",NA,"","ENSPTRG00000047256","",""
"18577",107966419,"","ENSPTRG00000047172","",""
"18578",458837,"H2R4A1","ENSPTRG00000023985","SUN2","Sad1 and UNC84 domain containing 2 [Source:VGNC Symbol;Acc:VGNC:6000]"
"18579",749993,"","ENSPTRG00000023886","CCDC154","coiled-coil domain containing 154 [Source:VGNC Symbol;Acc:VGNC:13675]"
"18580",461473,"","ENSPTRG00000016422","NUDT6","nudix hydrolase 6 [Source:VGNC Symbol;Acc:VGNC:2969]"
"18581",737922,"K7D5W5","ENSPTRG00000018882","WIPI2","WD repeat domain, phosphoinositide interacting 2 [Source:VGNC Symbol;Acc:VGNC:8790]"
"18582",737922,"K7CNY3","ENSPTRG00000018882","WIPI2","WD repeat domain, phosphoinositide interacting 2 [Source:VGNC Symbol;Acc:VGNC:8790]"
"18583",NA,"","ENSPTRG00000049159","",""
"18584",NA,"","ENSPTRG00000050068","",""
"18585",460148,"K7D0P7","ENSPTRG00000014586","SETD5","SET domain containing 5 [Source:VGNC Symbol;Acc:VGNC:12186]"
"18586",100170035,"Q30KL6","ENSPTRG00000029615","DEFB110","defensin beta 110 [Source:VGNC Symbol;Acc:VGNC:11057]"
"18587",470596,"H2QJ29","ENSPTRG00000012700","ITGA4","integrin subunit alpha 4 [Source:VGNC Symbol;Acc:VGNC:2704]"
"18588",735992,"","ENSPTRG00000012164","",""
"18589",455206,"K7CYQ2","ENSPTRG00000009377","NGFR","nerve growth factor receptor [Source:VGNC Symbol;Acc:VGNC:9474]"
"18590",463544,"","ENSPTRG00000019411","SGCE","sarcoglycan epsilon [Source:VGNC Symbol;Acc:VGNC:4505]"
"18591",457629,"","ENSPTRG00000001851","PPP1R12B","protein phosphatase 1 regulatory subunit 12B [Source:VGNC Symbol;Acc:VGNC:9884]"
"18592",748284,"","ENSPTRG00000004618","CLEC4C","C-type lectin domain family 4 member C [Source:VGNC Symbol;Acc:VGNC:8376]"
"18593",NA,"","ENSPTRG00000049116","",""
"18594",472401,"","ENSPTRG00000023076","TYW1B","tRNA-yW synthesizing protein 1 homolog B [Source:HGNC Symbol;Acc:HGNC:33908]"
"18595",741095,"K7AJ99","ENSPTRG00000029920","MSRB2","methionine sulfoxide reductase B2 [Source:HGNC Symbol;Acc:HGNC:17061]"
"18596",747131,"K7BEK6","ENSPTRG00000014331","RAC3","Rac family small GTPase 3 [Source:HGNC Symbol;Acc:HGNC:9803]"
"18597",NA,"","ENSPTRG00000052442","",""
"18598",NA,"","ENSPTRG00000048531","",""
"18599",NA,"","ENSPTRG00000048323","",""
"18600",455315,"","ENSPTRG00000009834","MYOM1","myomesin 1 [Source:VGNC Symbol;Acc:VGNC:13271]"
"18601",464648,"","ENSPTRG00000021240","PTPN3","protein tyrosine phosphatase, non-receptor type 3 [Source:VGNC Symbol;Acc:VGNC:4839]"
"18602",459107,"","ENSPTRG00000011773","GCKR","glucokinase regulator [Source:VGNC Symbol;Acc:VGNC:48966]"
"18603",104002404,"","ENSPTRG00000050705","",""
"18604",100609725,"","ENSPTRG00000045465","NDUFA4L2","NDUFA4, mitochondrial complex associated like 2 [Source:HGNC Symbol;Acc:HGNC:29836]"
"18605",NA,"","ENSPTRG00000039638","",""
"18606",742541,"H2Q4W2","ENSPTRG00000004342","ATP5MG","ATP synthase membrane subunit g [Source:VGNC Symbol;Acc:VGNC:49039]"
"18607",NA,"","ENSPTRG00000052223","",""
"18608",455813,"K7B5M5","ENSPTRG00000010648","SLC35E1","solute carrier family 35 member E1 [Source:HGNC Symbol;Acc:HGNC:20803]"
"18609",472074,"H2QTF2","ENSPTRG00000018429","MANEA","mannosidase endo-alpha [Source:VGNC Symbol;Acc:VGNC:8722]"
"18610",747490,"H2QX75","ENSPTRG00000020900","VCP","valosin containing protein [Source:VGNC Symbol;Acc:VGNC:4900]"
"18611",458630,"H2QL70","ENSPTRG00000014034","HDHD5","haloacid dehalogenase like hydrolase domain containing 5 [Source:VGNC Symbol;Acc:VGNC:14772]"
"18612",462080,"","ENSPTRG00000017263","LECT2","leukocyte cell derived chemotaxin 2 [Source:VGNC Symbol;Acc:VGNC:6940]"
"18613",NA,"","ENSPTRG00000050344","",""
"18614",460917,"","ENSPTRG00000015718","EIF4A2","eukaryotic translation initiation factor 4A2 [Source:VGNC Symbol;Acc:VGNC:11388]"
"18615",107970260,"","ENSPTRG00000002006","HHIPL2","HHIP like 2 [Source:VGNC Symbol;Acc:VGNC:6862]"
"18616",NA,"","ENSPTRG00000051505","",""
"18617",746940,"H2Q210","ENSPTRG00000002582","AIFM2","apoptosis inducing factor, mitochondria associated 2 [Source:VGNC Symbol;Acc:VGNC:12270]"
"18618",736853,"","ENSPTRG00000041803","AKR1B15","aldo-keto reductase family 1 member B15 [Source:VGNC Symbol;Acc:VGNC:50817]"
"18619",NA,"","ENSPTRG00000050204","",""
"18620",472143,"","ENSPTRG00000018673","LTV1","LTV1 ribosome biogenesis factor [Source:VGNC Symbol;Acc:VGNC:11110]"
"18621",740001,"K7CTG0","ENSPTRG00000001863","CYB5R1","cytochrome b5 reductase 1 [Source:VGNC Symbol;Acc:VGNC:1226]"
"18622",744786,"K7BCS9","ENSPTRG00000006155","C14H14orf93","chromosome 14 C14orf93 homolog [Source:VGNC Symbol;Acc:VGNC:13014]"
"18623",468928,"","ENSPTRG00000011183","PNMA8A","PNMA family member 8A [Source:VGNC Symbol;Acc:VGNC:48989]"
"18624",100608855,"","ENSPTRG00000020652","ZNF696","zinc finger protein 696 [Source:VGNC Symbol;Acc:VGNC:765]"
"18625",455578,"","ENSPTRG00000010249","ZNF77","zinc finger protein 77 [Source:VGNC Symbol;Acc:VGNC:2126]"
"18626",456557,"","ENSPTRG00000000702","CYP4B1","cytochrome P450 family 4 subfamily B member 1 [Source:VGNC Symbol;Acc:VGNC:6119]"
"18627",471167,"","ENSPTRG00000051210","TLR6",""
"18628",NA,"","ENSPTRG00000051755","",""
"18629",473055,"H2RBN5","ENSPTRG00000021349","DENND1A","DENN domain containing 1A [Source:VGNC Symbol;Acc:VGNC:4672]"
"18630",473055,"K7C6B5","ENSPTRG00000021349","DENND1A","DENN domain containing 1A [Source:VGNC Symbol;Acc:VGNC:4672]"
"18631",462182,"K7CH02","ENSPTRG00000017401","CSNK1A1","casein kinase 1 alpha 1 [Source:VGNC Symbol;Acc:VGNC:6850]"
"18632",455246,"H2QC11","ENSPTRG00000008644","TXNDC17","thioredoxin domain containing 17 [Source:VGNC Symbol;Acc:VGNC:14213]"
"18633",NA,"","ENSPTRG00000048833","",""
"18634",463297,"H2QUA5","ENSPTRG00000018997","C7H7orf31","chromosome 7 C7orf31 homolog [Source:VGNC Symbol;Acc:VGNC:4284]"
"18635",743877,"K7AX68","ENSPTRG00000003202","PGAP2","post-GPI attachment to proteins 2 [Source:VGNC Symbol;Acc:VGNC:3071]"
"18636",107969255,"","ENSPTRG00000034538","GSG1L2","GSG1 like 2 [Source:HGNC Symbol;Acc:HGNC:51826]"
"18637",473343,"","ENSPTRG00000048265","ANKRD19P","uncharacterized protein LOC473343  [Source:RefSeq peptide;Acc:NP_001233587]"
"18638",469428,"","ENSPTRG00000001154","IGSF3","immunoglobulin superfamily member 3 [Source:VGNC Symbol;Acc:VGNC:6884]"
"18639",469960,"","ENSPTRG00000013581","CDH22","cadherin 22 [Source:VGNC Symbol;Acc:VGNC:9829]"
"18640",461775,"","ENSPTRG00000017038","ZFYVE16","zinc finger FYVE-type containing 16 [Source:VGNC Symbol;Acc:VGNC:14164]"
"18641",456200,"","ENSPTRG00000011289","CD37","CD37 molecule [Source:VGNC Symbol;Acc:VGNC:10963]"
"18642",NA,"","ENSPTRG00000050421","",""
"18643",472627,"","ENSPTRG00000034239","ASIC3","acid sensing ion channel subunit 3 [Source:VGNC Symbol;Acc:VGNC:4275]"
"18644",736829,"H2PYD8","ENSPTRG00000000381","CD52","CD52 molecule [Source:VGNC Symbol;Acc:VGNC:5012]"
"18645",462637,"H2QSV7","ENSPTRG00000018085","RPL10A","ribosomal protein L10a [Source:VGNC Symbol;Acc:VGNC:3687]"
"18646",453602,"","ENSPTRG00000007393","SH3GL3","SH3 domain containing GRB2 like 3, endophilin A3 [Source:VGNC Symbol;Acc:VGNC:10262]"
"18647",107966210,"","ENSPTRG00000044670","",""
"18648",460368,"K7ATZ1","ENSPTRG00000014923","TCTA","T cell leukemia translocation altered [Source:VGNC Symbol;Acc:VGNC:2601]"
"18649",NA,"","ENSPTRG00000018493","GPR6","G protein-coupled receptor 6 [Source:VGNC Symbol;Acc:VGNC:11087]"
"18650",467473,"","ENSPTRG00000006409","SIX6","SIX homeobox 6 [Source:VGNC Symbol;Acc:VGNC:3324]"
"18651",449501,"","ENSPTRG00000011467","LILRB1","leukocyte immunoglobulin-like receptor subfamily B member 1 precursor  [Source:RefSeq peptide;Acc:NP_001008979]"
"18652",451458,"","ENSPTRG00000004126","PCF11","PCF11 cleavage and polyadenylation factor subunit [Source:VGNC Symbol;Acc:VGNC:1093]"
"18653",471260,"","ENSPTRG00000016317","BANK1","B cell scaffold protein with ankyrin repeats 1 [Source:VGNC Symbol;Acc:VGNC:2944]"
"18654",NA,"","ENSPTRG00000048317","",""
"18655",453170,"K7B8S9","ENSPTRG00000006734","PPP2R5C","protein phosphatase 2 regulatory subunit B'gamma [Source:VGNC Symbol;Acc:VGNC:12583]"
"18656",453170,"K7BZS0","ENSPTRG00000006734","PPP2R5C","protein phosphatase 2 regulatory subunit B'gamma [Source:VGNC Symbol;Acc:VGNC:12583]"
"18657",NA,"","ENSPTRG00000051267","",""
"18658",NA,"","ENSPTRG00000043380","",""
"18659",737683,"A2T7D2","ENSPTRG00000019455","ZKSCAN5","zinc finger with KRAB and SCAN domains 5 [Source:VGNC Symbol;Acc:VGNC:4571]"
"18660",449638,"H2QVB5","ENSPTRG00000047519","LEP","leptin precursor  [Source:RefSeq peptide;Acc:NP_001180601]"
"18661",456953,"","ENSPTRG00000000869","SLC44A5","solute carrier family 44 member 5 [Source:VGNC Symbol;Acc:VGNC:6121]"
"18662",457851,"","ENSPTRG00000002163","FH","fumarate hydratase [Source:VGNC Symbol;Acc:VGNC:10637]"
"18663",451569,"H2Q4U5","ENSPTRG00000004319","SIDT2","SID1 transmembrane family member 2 [Source:VGNC Symbol;Acc:VGNC:3051]"
"18664",459562,"H2QIL3","ENSPTRG00000012387","SLC35F5","solute carrier family 35 member F5 [Source:VGNC Symbol;Acc:VGNC:9058]"
"18665",458256,"","ENSPTRG00000013503","EMILIN3","elastin microfibril interfacer 3 [Source:VGNC Symbol;Acc:VGNC:6102]"
"18666",458064,"K7CRL4","ENSPTRG00000013206","CDC25B","cell division cycle 25B [Source:VGNC Symbol;Acc:VGNC:6073]"
"18667",470727,"","ENSPTRG00000012996","C2BH2orf83","chromosome 2B C2orf83 homolog [Source:VGNC Symbol;Acc:VGNC:14431]"
"18668",107971963,"","ENSPTRG00000051610","",""
"18669",NA,"","ENSPTRG00000010842","",""
"18670",NA,"","ENSPTRG00000048041","",""
"18671",100615341,"","ENSPTRG00000034496","NUDT19","nudix hydrolase 19 [Source:VGNC Symbol;Acc:VGNC:11251]"
"18672",451664,"K7D1L5","ENSPTRG00000004477","PRDM10","PR/SET domain 10 [Source:HGNC Symbol;Acc:HGNC:13995]"
"18673",737202,"","ENSPTRG00000043950","TSLP","thymic stromal lymphopoietin [Source:HGNC Symbol;Acc:HGNC:30743]"
"18674",454528,"","ENSPTRG00000008919","SLC13A2","solute carrier family 13 member 2 [Source:VGNC Symbol;Acc:VGNC:9612]"
"18675",462541,"","ENSPTRG00000017928","GNL1","Guanine nucleotide-binding protein-like 1  [Source:UniProtKB/Swiss-Prot;Acc:Q7YR35]"
"18676",NA,"","ENSPTRG00000048541","",""
"18677",737812,"","ENSPTRG00000050672","PCDHB11","protocadherin beta-11 precursor  [Source:RefSeq peptide;Acc:NP_001019300]"
"18678",459544,"H2QI57","ENSPTRG00000012079","MOB1A","MOB kinase activator 1A [Source:VGNC Symbol;Acc:VGNC:322]"
"18679",NA,"","ENSPTRG00000042880","",""
"18680",NA,"","ENSPTRG00000046285","PRORY","proline rich, Y-linked [Source:HGNC Symbol;Acc:HGNC:38732]"
"18681",461160,"K7B0E5","ENSPTRG00000015978","RELL1","RELT like 1 [Source:VGNC Symbol;Acc:VGNC:12966]"
"18682",460292,"K7DAD0","ENSPTRG00000014795","SEC22C","SEC22 homolog C, vesicle trafficking protein [Source:VGNC Symbol;Acc:VGNC:12185]"
"18683",460292,"H2QMD3","ENSPTRG00000014795","SEC22C","SEC22 homolog C, vesicle trafficking protein [Source:VGNC Symbol;Acc:VGNC:12185]"
"18684",472092,"H2QTK1","ENSPTRG00000018501","AMD1","adenosylmethionine decarboxylase 1 [Source:VGNC Symbol;Acc:VGNC:2639]"
"18685",468918,"","ENSPTRG00000011148","KLC3","kinesin light chain 3 [Source:VGNC Symbol;Acc:VGNC:2332]"
"18686",NA,"","ENSPTRG00000046735","",""
"18687",104003900,"K7B9J0","ENSPTRG00000021899","CLCN5","chloride voltage-gated channel 5 [Source:VGNC Symbol;Acc:VGNC:12255]"
"18688",NA,"","ENSPTRG00000049001","",""
"18689",NA,"","ENSPTRG00000023728","",""
"18690",467682,"H2Q9G0","ENSPTRG00000044713","TMOD2","tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872]"
"18691",735405,"H2Q2I7","ENSPTRG00000002910","ATP5MD","ATP synthase membrane subunit DAPIT [Source:VGNC Symbol;Acc:VGNC:49011]"
"18692",456668,"H2PYE9","ENSPTRG00000000397","FAM46B","family with sequence similarity 46 member B [Source:VGNC Symbol;Acc:VGNC:6808]"
"18693",470880,"H2QN39","ENSPTRG00000015220","ATG3","autophagy related 3 [Source:VGNC Symbol;Acc:VGNC:1740]"
"18694",NA,"","ENSPTRG00000051958","",""
"18695",471139,"","ENSPTRG00000015907","GPR78","G protein-coupled receptor 78 [Source:VGNC Symbol;Acc:VGNC:14513]"
"18696",465363,"K7C1H5","ENSPTRG00000048445","ERGIC2","ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208]"
"18697",452864,"K7CHN6","ENSPTRG00000006268","RALGAPA1","Ral GTPase activating protein catalytic alpha subunit 1 [Source:VGNC Symbol;Acc:VGNC:7032]"
"18698",NA,"","ENSPTRG00000048376","",""
"18699",NA,"","ENSPTRG00000013089","",""
"18700",464172,"H2QW55","ENSPTRG00000020242","PCMTD1","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30483]"
"18701",NA,"","ENSPTRG00000047333","",""
"18702",450125,"","ENSPTRG00000045259","LILRA2","leukocyte immunoglobulin-like receptor subfamily A member 2  [Source:RefSeq peptide;Acc:NP_001009044]"
"18703",471120,"G2HGK4","ENSPTRG00000015832","SLBP","stem-loop binding protein [Source:VGNC Symbol;Acc:VGNC:49205]"
"18704",462870,"K7C7T4","ENSPTRG00000018400","ZNF292","zinc finger protein 292 [Source:VGNC Symbol;Acc:VGNC:7945]"
"18705",471755,"H2QS35","ENSPTRG00000017577","RAB24","RAB24, member RAS oncogene family [Source:VGNC Symbol;Acc:VGNC:8633]"
"18706",738961,"H2Q968","ENSPTRG00000006928","GCHFR","GTP cyclohydrolase I feedback regulator [Source:VGNC Symbol;Acc:VGNC:3550]"
"18707",461213,"","ENSPTRG00000052717","TMEM150C","transmembrane protein 150C [Source:HGNC Symbol;Acc:HGNC:37263]"
"18708",NA,"","ENSPTRG00000039541","DEPDC4","DEP domain containing 4 [Source:VGNC Symbol;Acc:VGNC:12955]"
"18709",468932,"","ENSPTRG00000011209","SLC8A2","solute carrier family 8 member A2 [Source:VGNC Symbol;Acc:VGNC:12110]"
"18710",451040,"K7BLE3","ENSPTRG00000003385","PSMA1","proteasome subunit alpha 1 [Source:VGNC Symbol;Acc:VGNC:1037]"
"18711",453298,"H2Q936","ENSPTRG00000006875","EMC7","ER membrane protein complex subunit 7 [Source:VGNC Symbol;Acc:VGNC:2489]"
"18712",NA,"","ENSPTRG00000050057","",""
"18713",101057334,"K7CH43","ENSPTRG00000009112","THRA",""
"18714",455956,"K7AL63","ENSPTRG00000010851","HAUS5","HAUS augmin like complex subunit 5 [Source:VGNC Symbol;Acc:VGNC:2411]"
"18715",455565,"","ENSPTRG00000010223","AP3D1","adaptor related protein complex 3 delta 1 subunit [Source:VGNC Symbol;Acc:VGNC:6613]"
"18716",472445,"","ENSPTRG00000019404","CALCR","calcitonin receptor [Source:VGNC Symbol;Acc:VGNC:4290]"
"18717",750981,"","ENSPTRG00000033811","UBE2QL1","ubiquitin conjugating enzyme E2 Q family like 1 [Source:VGNC Symbol;Acc:VGNC:7193]"
"18718",738054,"","ENSPTRG00000004263","C11H11orf53","chromosome 11 C11orf53 homolog [Source:VGNC Symbol;Acc:VGNC:3180]"
"18719",107971692,"H2QVG2","ENSPTRG00000046244","",""
"18720",453432,"","ENSPTRG00000007072","AP4E1","adaptor related protein complex 4 epsilon 1 subunit [Source:VGNC Symbol;Acc:VGNC:6443]"
"18721",460805,"H2QNM8","ENSPTRG00000015563","CCNL1","cyclin L1 [Source:VGNC Symbol;Acc:VGNC:1763]"
"18722",451017,"H2Q361","ENSPTRG00000003349","ZNF143","zinc finger protein 143 [Source:VGNC Symbol;Acc:VGNC:12783]"
"18723",456650,"K7BI32","ENSPTRG00000000369","STMN1","stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]"
"18724",456098,"K7BT53","ENSPTRG00000011094","KCNN4","potassium calcium-activated channel subfamily N member 4 [Source:VGNC Symbol;Acc:VGNC:7484]"
"18725",NA,"","ENSPTRG00000045330","",""
